Name,Lattitude,Longitude,Address,Phone number,Website,Dish Name,Dish description,Price,Starter,Main,Dessert,Drink,Vegetarian,Vegan,Gluten Free,
The Windsor Castle Hotel,,,"91 Albert Street, Windsor, Melbourne",,http://www.windsorcastle.com.au/,Sweet Potato & Fennel Dumplings,"Pan fried, pickled beetroot relish, spring onion, chilli oil, salted wood ear",$22,,,,,,TRUE,,
The Windsor Castle Hotel,,,"92 Albert Street, Windsor, Melbourne",,http://www.windsorcastle.com.au/,Banana & Red Date Pudding,"Butterscotch sauce, vanilla ice cream",$12,,,TRUE,,,,,
The Windsor Castle Hotel,,,"93 Albert Street, Windsor, Melbourne",,http://www.windsorcastle.com.au/,Roquette & Pear,"Goat cheese, red onion, hazelnuts, red wine and vinaigrette",$12 / $16,,,,,TRUE,,TRUE,
Matsuri,-37.8531206,145.0019005,"406 High St, Prahran VIC 3181, Australia",(03) 9510 9904,http://www.matsurijapanese.com.au/,Yakiniku Chicken,,,,TRUE,,,,,,
Matsuri,-37.8531206,145.0019005,"406 High St, Prahran VIC 3181, Australia",(03) 9510 9904,http://www.matsurijapanese.com.au/,Yakiniku Beef,,,,TRUE,,,,,,
Matsuri,-37.8531206,145.0019005,"406 High St, Prahran VIC 3181, Australia",(03) 9510 9904,http://www.matsurijapanese.com.au/,Green Salad,,,,TRUE,,,,,,
Matsuri,-37.8531206,145.0019005,"406 High St, Prahran VIC 3181, Australia",(03) 9510 9904,http://www.matsurijapanese.com.au/,Seafood Okonomi Yaki,,,,TRUE,,,,,,
Matsuri,-37.8531206,145.0019005,"406 High St, Prahran VIC 3181, Australia",(03) 9510 9904,http://www.matsurijapanese.com.au/,Kim Chi Okonomi Yaki,,,,TRUE,,,,,,
Motorino,-37.8299119,144.8719058,"29A Vernon St, South Kingsville VIC 3015, Australi",(03) 9399 2121,http://www.motorinopizzeria.com.au/,Sicilian Polpette,in tomato sugo with parsley & parmesan,$14.50,,TRUE,,,,,,
Motorino,-37.8299119,144.8719058,"29A Vernon St, South Kingsville VIC 3015, Australi",(03) 9399 2121,http://www.motorinopizzeria.com.au/,Tagliatelle Piccante,"fresh tomato, garlic, chilli, basil puree, parsley, ricotta & parmesan",$18,,TRUE,,,,,,
Motorino,-37.8299119,144.8719058,"29A Vernon St, South Kingsville VIC 3015, Australi",(03) 9399 2121,http://www.motorinopizzeria.com.au/,Vegetariano,"field mushrooms, red onion, roasted peppers, kalamata olives, tomato sugo, basil & mozzarella",$17.50,,,,,TRUE,,,
Motorino,-37.8299119,144.8719058,"29A Vernon St, South Kingsville VIC 3015, Australi",(03) 9399 2121,http://www.motorinopizzeria.com.au/,Apple & Cinnamon Pizza,with custard & double cream,$12,,,TRUE,,,,,
Motorino,-37.8299119,144.8719058,"29A Vernon St, South Kingsville VIC 3015, Australi",(03) 9399 2121,http://www.motorinopizzeria.com.au/,Gelato,"3 scoops with a wafer stick, please ask for the current selection of flavours",$9,,,TRUE,,,,,
Jam & Cream,-37.729936,145.06014,"1 Orr St, Heidelberg Heights VIC 3081, Australia",(03) 9457 3356,,No Website Facebook Page Only,,,,,,,,,,
Two Lost Boys,-37.8556658,144.9919908,"20/2 Maddock St, Windsor VIC 3181, Australia",(03) 9939 9313,http://www.twolostboys.com.au/,No Website Facebook Page Only,,,,,,,,,,
Royston Hotel,-37.816436,145.013264,"12 River St, Richmond VIC 3121, Australia",(03) 9421 5000,http://www.roystonhotel.com.au/,Site Cant Be Reached,,,,,,,,,,
Saigon Rose,-37.8511386,144.9936534,"206 Chapel St, Prahran VIC 3181, Australia",(03) 9510 9651,https://www.saigonrose.com.au/,Salt And Pepper So8 Shell Crab ,lightly ba-ered and tossed through our house blend of herbs & spices,$9.50,,,,,,,TRUE,
Saigon Rose,-37.8511386,144.9936534,"206 Chapel St, Prahran VIC 3181, Australia",(03) 9510 9651,https://www.saigonrose.com.au/,Atlannc Salmon,pan-seared fillet of atlanEc salmon with a caramelised sauce of soy and gingerserved on crispy chinese broccoli leaves,$25,,TRUE,,,,,,
Saigon Rose,-37.8511386,144.9936534,"206 Chapel St, Prahran VIC 3181, Australia",(03) 9510 9651,https://www.saigonrose.com.au/,Tamarind Duck ,,$32,,TRUE,,,,,,
Saigon Rose,-37.8511386,144.9936534,"206 Chapel St, Prahran VIC 3181, Australia",(03) 9510 9651,https://www.saigonrose.com.au/,Sizzling Tofu ,"silken tofu cubes, snow peas and shimeji mushrooms drizzled with a sizzling oyster sauce",$15,,,,,TRUE,,,
Saigon Rose,-37.8511386,144.9936534,"206 Chapel St, Prahran VIC 3181, Australia",(03) 9510 9651,https://www.saigonrose.com.au/,Honey And Pepper Beef ,sliced beef and vegetables sizzling in honey and black pepper sauce,$20,,TRUE,,,,,,
Tavlin,-37.8865384,145.0180668,"678 Glen Huntly Rd, Caulfield South VIC 3162, Aust",(03) 9972 5666,http://tavlin.com.au/,Israeli Salad,"Freshly chopped tomato, cucumber and lettuce, dressedwith olive oil and fresh lemon juice",$7 / 12,,,,,TRUE,,TRUE,
Tavlin,-37.8865384,145.0180668,"678 Glen Huntly Rd, Caulfield South VIC 3162, Aust",(03) 9972 5666,http://tavlin.com.au/,Basar,"Topped with home-made minced veal, lamb and pine nuts",$16.50,,,,,,,TRUE,
Tavlin,-37.8865384,145.0180668,"678 Glen Huntly Rd, Caulfield South VIC 3162, Aust",(03) 9972 5666,http://tavlin.com.au/,Chips,Served with Tavlin’s special seasoning,$5 / 9,,,,,TRUE,,,
Tavlin,-37.8865384,145.0180668,"678 Glen Huntly Rd, Caulfield South VIC 3162, Aust",(03) 9972 5666,http://tavlin.com.au/,Assorted Israeli Drinks,"Grape juice, Malt beer, Strawberry-banana juice, Sparkling apple juice",$4.00,,,,TRUE,,,,
Tavlin,-37.8865384,145.0180668,"678 Glen Huntly Rd, Caulfield South VIC 3162, Aust",(03) 9972 5666,http://tavlin.com.au/,House Red,,$6.00,,,,TRUE,,,,
Il Pizzaiolo,-37.7645363,145.0129496,"161-163 Darebin Rd, Thornbury VIC 3071, Australia",(03) 9484 8558,http://ilpizzaiolo.com.au/,Arancini ,rice balls stuffed with mince meat & coated in breadcrumbs,$12,,TRUE,,,,,,
Il Pizzaiolo,-37.7645363,145.0129496,"161-163 Darebin Rd, Thornbury VIC 3071, Australia",(03) 9484 8558,http://ilpizzaiolo.com.au/,Prosciutto & Bufala,"prosciutto di Parma with 100% buffalo mozzarella, green olives & homemade bread",$24,,TRUE,,,,,,
Il Pizzaiolo,-37.7645363,145.0129496,"161-163 Darebin Rd, Thornbury VIC 3071, Australia",(03) 9484 8558,http://ilpizzaiolo.com.au/,Formaggi Platter,"gorgonzola, goat’s cheese, provolone, fresh ricotta, pickled veggies & homemade bread",$20,,,,,TRUE,,,
Il Pizzaiolo,-37.7645363,145.0129496,"161-163 Darebin Rd, Thornbury VIC 3071, Australia",(03) 9484 8558,http://ilpizzaiolo.com.au/,Classico Prosciutto,"tomato base, mozzarella, rocket, prosciutto, basil, shaved parmesan ",$23,,TRUE,,,,,,
Il Pizzaiolo,-37.7645363,145.0129496,"161-163 Darebin Rd, Thornbury VIC 3071, Australia",(03) 9484 8558,http://ilpizzaiolo.com.au/,Margherita,"tomato base, fior di latte, parmesan, basil",$20,,,,,TRUE,,,
Sketches Cafe Bar Restaurant,-37.850318,145.1195679,"273 Burwood Highway, Burwood VIC 3125, Australia",(03) 9889 8925,http://www.sketchescafebar.com.au/,"Asian Salt & Pepper Squid, Soft Herbs, Snow Pea Sprouts, Squid Ink Aioli, Lemon",,$14.50,TRUE,,,,,,,
Sketches Cafe Bar Restaurant,-37.850318,145.1195679,"273 Burwood Highway, Burwood VIC 3125, Australia",(03) 9889 8925,http://www.sketchescafebar.com.au/,"Falafels, Cucumber Ribbons, Quinoa Tabouleh, Tortilla Crisps, Greek Yoghurt",,$14.50,,,,,,,,
Sketches Cafe Bar Restaurant,-37.850318,145.1195679,"273 Burwood Highway, Burwood VIC 3125, Australia",(03) 9889 8925,http://www.sketchescafebar.com.au/,"Moroccan Lamb Ribs , Orange Carrot Salad",,$16,,,,,,,TRUE,
Sketches Cafe Bar Restaurant,-37.850318,145.1195679,"273 Burwood Highway, Burwood VIC 3125, Australia",(03) 9889 8925,http://www.sketchescafebar.com.au/,Spanakopita Pie,"white cheese and spinach pie with filo pastry top, Greek salad, and herb and garlic roast potatoes",$31,,,,,TRUE,,,
Sketches Cafe Bar Restaurant,-37.850318,145.1195679,"273 Burwood Highway, Burwood VIC 3125, Australia",(03) 9889 8925,http://www.sketchescafebar.com.au/,Affogato,"short black, vanilla ice cream, with a shot of frangelico or galliano",$11,,,TRUE,,,,,
Bent Espresso,-37.9180783,145.0377743,"2/385 Centre Rd, Bentleigh VIC 3204, Australia",(03) 9557 1339,http://bentespresso.com.au/,English Muffin , Egg/Spinach or Egg/Bacon or Bacon/lettuce/tomato/house mayo,$6.50,,TRUE,,,,,,
Bent Espresso,-37.9180783,145.0377743,"2/385 Centre Rd, Bentleigh VIC 3204, Australia",(03) 9557 1339,http://bentespresso.com.au/,Veganola,"premium nuts, berries, seeds, coconut, maquis and other super heroes served w almond milk and coconut sorbet",$13.50,,TRUE,,,,,,
Bent Espresso,-37.9180783,145.0377743,"2/385 Centre Rd, Bentleigh VIC 3204, Australia",(03) 9557 1339,http://bentespresso.com.au/,Pancakes,w lemon curd & fresh berries  ,$15.50,,TRUE,,,,,,
Bent Espresso,-37.9180783,145.0377743,"2/385 Centre Rd, Bentleigh VIC 3204, Australia",(03) 9557 1339,http://bentespresso.com.au/,Milkshakes,choc – strawberry – vanilla – banana - caramel,$7.0 *(kids 5.0),,,,TRUE,,,,
Bent Espresso,-37.9180783,145.0377743,"2/385 Centre Rd, Bentleigh VIC 3204, Australia",(03) 9557 1339,http://bentespresso.com.au/,Iced Drinks ,,$7.0 *(kids 5.0),,,,TRUE,,,,
Moshi Moshi,-37.841164,144.939727,"79 Bay St, Port Melbourne VIC 3207, Australia",(03) 9646 7228,http://www.moshimoshi.net.au/,Edamame,Boiled soy beans with sea salt,$5.80,,TRUE,,,,,,
Moshi Moshi,-37.841164,144.939727,"79 Bay St, Port Melbourne VIC 3207, Australia",(03) 9646 7228,http://www.moshimoshi.net.au/,Fresh Coffin Bay Oyster With Moshimoshi Dressing,Fresh oyster with soy vinaigrette and spring onion dressing,$3.5/p,,TRUE,,,,,,
Moshi Moshi,-37.841164,144.939727,"79 Bay St, Port Melbourne VIC 3207, Australia",(03) 9646 7228,http://www.moshimoshi.net.au/,Tempura Moriawase,"Prawns, chef selection white fish, varieties of vegetables and tentsuyu sauce.",$19.80,,TRUE,,,,,,
Moshi Moshi,-37.841164,144.939727,"79 Bay St, Port Melbourne VIC 3207, Australia",(03) 9646 7228,http://www.moshimoshi.net.au/,Salmon Katsu Curry,Crumbed salmon cutlets served with Japanese curry and moshi salad.,$20.80,,TRUE,,,,,,
Moshi Moshi,-37.841164,144.939727,"79 Bay St, Port Melbourne VIC 3207, Australia",(03) 9646 7228,http://www.moshimoshi.net.au/,Sliding Hill,"Sauv Blanc, Marlborough, NZ", $7.5/$38,,,,TRUE,,,,
AliQapu Persian Restaurant,-37.757805,145.11373,"420 Thompsons Rd, Templestowe Lower VIC 3107, Aust",(03) 9852 3302,http://persianrestaurant.com.au/,Kubideh Kabab,Is one of the most popular & ancient Kebabs. Two delicious skewers of marinated minced lamb with onions and herbs served with rice and grilled tomato.,$23.90,,TRUE,,,,,,
AliQapu Persian Restaurant,-37.757805,145.11373,"420 Thompsons Rd, Templestowe Lower VIC 3107, Aust",(03) 9852 3302,http://persianrestaurant.com.au/,Adas Polo,"Rice dish made with lentil, fried sultanas & dried onions",$19.00,,,,,TRUE,,,
AliQapu Persian Restaurant,-37.757805,145.11373,"420 Thompsons Rd, Templestowe Lower VIC 3107, Aust",(03) 9852 3302,http://persianrestaurant.com.au/,Persian Ice Cream,Flavoured with saffron and rosewater served with pistachio,$8.00,,,TRUE,,,,,
AliQapu Persian Restaurant,-37.757805,145.11373,"420 Thompsons Rd, Templestowe Lower VIC 3107, Aust",(03) 9852 3302,http://persianrestaurant.com.au/,Jujeh Kabab,It is an ever popular marinated chicken kabab in minced onion and lemon juice with saffron then grilled over a fire. Served with rice & grilled tomato,$25.90,,TRUE,,,,,,
AliQapu Persian Restaurant,-37.757805,145.11373,"420 Thompsons Rd, Templestowe Lower VIC 3107, Aust",(03) 9852 3302,http://persianrestaurant.com.au/,Mirza Ghasemi,"Smoked Eggplant, Garlic, Tomato paste, Egg, onions & olive oil Served with Rice, Salad & Persian bread",$19.00,,TRUE,,,,,,
Markov,-37.7976742,144.9691561,"350 Drummond St, Carlton VIC 3053, Australia",(03) 9347 7113,http://www.markov.com.au/,Spiced Fried Nuts,,$6,,TRUE,,,,,,
Markov,-37.7976742,144.9691561,"350 Drummond St, Carlton VIC 3053, Australia",(03) 9347 7113,http://www.markov.com.au/,Wild Olives,,$8,,TRUE,,,,,,
Markov,-37.7976742,144.9691561,"350 Drummond St, Carlton VIC 3053, Australia",(03) 9347 7113,http://www.markov.com.au/,Potato & Cheddar Croquettes,,$3,,TRUE,,,,,,
Markov,-37.7976742,144.9691561,"350 Drummond St, Carlton VIC 3053, Australia",(03) 9347 7113,http://www.markov.com.au/,"Cauliflower Fritters, Caramelised Onion",,$4,,TRUE,,,,,,
Markov,-37.7976742,144.9691561,"350 Drummond St, Carlton VIC 3053, Australia",(03) 9347 7113,http://www.markov.com.au/,"Hoegaarden Witbier 330Ml, Belgium",,$9.50,,,,TRUE,,,,
Bopha Devi,-37.8169715,144.890991,"27 Ballarat St, Yarraville VIC 3013, Australia",(03) 9362 0941,http://bophadevi.com/,Green Papaya Salad,"with shredded carrot, green papaya & a sprinkling of dried shrimp",$16.00,,TRUE,,,,,TRUE,
Bopha Devi,-37.8169715,144.890991,"27 Ballarat St, Yarraville VIC 3013, Australia",(03) 9362 0941,http://bophadevi.com/,Beef Salad,"with bean sprouts, mint, lettuce, capsicum, shallots, lemongrass & peanuts",$16.00,,TRUE,,,,,TRUE,
Bopha Devi,-37.8169715,144.890991,"27 Ballarat St, Yarraville VIC 3013, Australia",(03) 9362 0941,http://bophadevi.com/,Rice Noodle Soup ," with chicken, beef, tofu or prawn",$16.00,,,,,,,TRUE,
Bopha Devi,-37.8169715,144.890991,"27 Ballarat St, Yarraville VIC 3013, Australia",(03) 9362 0941,http://bophadevi.com/,Black Rice Crumble,topped with grated coconut caramelised palm sugar with coconut ice cream,$11.00,,,TRUE,,,,TRUE,
Bopha Devi,-37.8169715,144.890991,"27 Ballarat St, Yarraville VIC 3013, Australia",(03) 9362 0941,http://bophadevi.com/,Sweet Sticky Rice,served with mild durian custard,$12.00,,,TRUE,,,,TRUE,
Nyala African,-37.7965952,144.9790071,"1, 356 Brunswick St, Fitzroy VIC 3065, Australia",(03) 9419 9128,http://www.nyala.com.au/,Tahini,"Deliciously different dip made from sesame paste, yoghurt, lemon juice and olive oil.",$11.00,TRUE,,,,,,,
Nyala African,-37.7965952,144.9790071,"1, 356 Brunswick St, Fitzroy VIC 3065, Australia",(03) 9419 9128,http://www.nyala.com.au/,Deberja,"Deliciously cooked egg plant with turmeric, coriander, cumin, capsicum and garlic blended with natural yoghurt.",$11.00,TRUE,,,,,,,
Nyala African,-37.7965952,144.9790071,"1, 356 Brunswick St, Fitzroy VIC 3065, Australia",(03) 9419 9128,http://www.nyala.com.au/,Lentils,"If you like something a little hot, we have lentils with berbere chilli, onion, fresh garlic and yet another mixture of spices.",$11.00,TRUE,,,,,,,
Nyala African,-37.7965952,144.9790071,"1, 356 Brunswick St, Fitzroy VIC 3065, Australia",(03) 9419 9128,http://www.nyala.com.au/,Baboutie,"South African specialty made from mince beef, fruit chutney, sultanas, almonds and other spices. A beautiful start to your meal.",$11.00,TRUE,,,,,,,
Nyala African,-37.7965952,144.9790071,"1, 356 Brunswick St, Fitzroy VIC 3065, Australia",(03) 9419 9128,http://www.nyala.com.au/,Domeda,"A hearty dish from Gambia. Made from beef, smooth peanut, butter, potatoes, herbs and spices",$20.00,,TRUE,,,,,,
The Bond Store,-37.8217766,144.9639326,"1 Riverside Quay, Southbank VIC 3006, Australia",(03) 9686 9007,http://www.bondstorecafe.com/,House Made Muesli Toasted With Honey & Cinnamon,"with chai crumble, chia seeds, organic yoghurt, fresh summer fruit and edible flowers",$12.90,,TRUE,,,,,,
The Bond Store,-37.8217766,144.9639326,"1 Riverside Quay, Southbank VIC 3006, Australia",(03) 9686 9007,http://www.bondstorecafe.com/,Green Apple & Raisin Bircher Muesli,"with lemon curd mascarpone, toasted almonds and blueberries",$12.90,,TRUE,,,,,,
The Bond Store,-37.8217766,144.9639326,"1 Riverside Quay, Southbank VIC 3006, Australia",(03) 9686 9007,http://www.bondstorecafe.com/,Cured Smoked Salmon On 5 & Dime Bagel,"with smashed avocado, lebanese cucumber, red onion, wild rocket and cream cheese",$13.90,,TRUE,,,,,,
The Bond Store,-37.8217766,144.9639326,"1 Riverside Quay, Southbank VIC 3006, Australia",(03) 9686 9007,http://www.bondstorecafe.com/,Black Rice Salad,"with cherry tomatoes, walnuts, smashed peas, avocado, buffalo mozzarella and lemon and honey dressing",$11.90,,TRUE,,,,,,
The Bond Store,-37.8217766,144.9639326,"1 Riverside Quay, Southbank VIC 3006, Australia",(03) 9686 9007,http://www.bondstorecafe.com/,"La Vaglie Verdiccio 2013, Le Marche Italy",crisp flavours of pineapple & pear,$8.50 / $43,,,,TRUE,,,,
Yak Italian Kitchen and Bar,-37.815732,144.969272,"150 Flinders Ln, Melbourne VIC 3000, Australia",(03) 9654 6699,http://www.yakitaliankitchen.com.au/,Handmade Focaccia,"with rosemary, sea salt and garlic",$11.80,TRUE,,,,,,,
Yak Italian Kitchen and Bar,-37.815732,144.969272,"150 Flinders Ln, Melbourne VIC 3000, Australia",(03) 9654 6699,http://www.yakitaliankitchen.com.au/,Salumi Plate,"A selection of homemade and imported cured meats served with chilli pecorino, fennel grissini and giardiniera",$23.80,TRUE,,,,,,,
Yak Italian Kitchen and Bar,-37.815732,144.969272,"150 Flinders Ln, Melbourne VIC 3000, Australia",(03) 9654 6699,http://www.yakitaliankitchen.com.au/,Angel Hair Croquettes,"with pumpkin and N'duja salami, taleggio cheese sauce and fried sage",$16.80,TRUE,,,,,,,
Yak Italian Kitchen and Bar,-37.815732,144.969272,"150 Flinders Ln, Melbourne VIC 3000, Australia",(03) 9654 6699,http://www.yakitaliankitchen.com.au/,Chargrilled Baby Calamari,"Cucumber and radish, caper & anchovy dressing",$17.80,TRUE,,,,,,,
Yak Italian Kitchen and Bar,-37.815732,144.969272,"150 Flinders Ln, Melbourne VIC 3000, Australia",(03) 9654 6699,http://www.yakitaliankitchen.com.au/,Ravioli Caprese,Buffalo mozzarella and ricotta filled with pomodoro giallo cherry tomato basiol and olive,$27.80,,TRUE,,,,,,
The Parlor,-37.9708492,145.0394114,"40 Weatherall Rd, Cheltenham VIC 3192, Australia",(03) 9515 4514,http://www.theparlorkitchen.com,Mimosa,"Prosecco and Orange juice",$9.00,,,,TRUE,,,,
The Parlor,-37.9708492,145.0394114,"40 Weatherall Rd, Cheltenham VIC 3192, Australia",(03) 9515 4514,http://www.theparlorkitchen.com,Bloody Mary ,"Vodka, Tomato juice and Spices",$12.00,,,,,,,,
The Parlor,-37.9708492,145.0394114,"40 Weatherall Rd, Cheltenham VIC 3192, Australia",(03) 9515 4514,http://www.theparlorkitchen.com,Ginger Lagerita ,"Lager, Ginger beer, Tequila, lime, agave",$14.00,,,,,,,,
The Parlor,-37.9708492,145.0394114,"40 Weatherall Rd, Cheltenham VIC 3192, Australia",(03) 9515 4514,http://www.theparlorkitchen.com,Espresso Martini ,"Vodka, Espresso, Kahlua, sugar",$15.00,,,,TRUE,,,,
The Parlor,-37.9708492,145.0394114,"40 Weatherall Rd, Cheltenham VIC 3192, Australia",(03) 9515 4514,http://www.theparlorkitchen.com,Aperol Spritz,"Prosecco, Aperol, soda",$14.00,,,,TRUE,,,,
Burger Burger,-37.8237525,145.0978867,"135 Union Rd, Surrey Hills VIC 3127, Australia",(03) 9899 7168,http://www.burgerburger.com.au/,Burgerburger Slider Trio,"1 x Simply Surrey, 1 x Chicky Canterbury, 1 x Cam-baa-baa-well",$20.00,,TRUE,,,,,,
Burger Burger,-37.8237525,145.0978867,"135 Union Rd, Surrey Hills VIC 3127, Australia",(03) 9899 7168,http://www.burgerburger.com.au/,Kids Combo,Kids Chicken or Cheese Burger with a Side of Fries,$10.00,,TRUE,,,,,,
Burger Burger,-37.8237525,145.0978867,"135 Union Rd, Surrey Hills VIC 3127, Australia",(03) 9899 7168,http://www.burgerburger.com.au/,Cheese Burger (80G Patty),"80g Wagyu, Cheddar Cheese, BurgerBurger Sauce, Kid Sized Brioche Bun",$8.00,,TRUE,,,,,,
Burger Burger,-37.8237525,145.0978867,"135 Union Rd, Surrey Hills VIC 3127, Australia",(03) 9899 7168,http://www.burgerburger.com.au/,Gluten Free Fries With Parmesan ,,$5.50,,,,,,,TRUE,
Burger Burger,-37.8237525,145.0978867,"135 Union Rd, Surrey Hills VIC 3127, Australia",(03) 9899 7168,http://www.burgerburger.com.au/,Capi,"Blood Orange, Cranberry, Lemonade",$3.50,,,,TRUE,,,,
Hunky Dory,-37.8323543,144.9601685,"252 Clarendon St, South Melbourne VIC 3205, Austra",(03) 9696 4025,http://www.hunkydory.com.au/,The Old School,"Fillet of flake, chips, lemon & tartare",$11.00,,TRUE,,,,,,
Hunky Dory,-37.8323543,144.9601685,"252 Clarendon St, South Melbourne VIC 3205, Austra",(03) 9696 4025,http://www.hunkydory.com.au/,The Bay,"Fillet of flake, 2 calamari rings, potato cake, chips, lemon & tartare",$13.00,,TRUE,,,,,,
Hunky Dory,-37.8323543,144.9601685,"252 Clarendon St, South Melbourne VIC 3205, Austra",(03) 9696 4025,http://www.hunkydory.com.au/,The Calamari Ring Pack,"6 calamari rings, chips, lemon & tartare",$12.00,,TRUE,,,,,,
Hunky Dory,-37.8323543,144.9601685,"252 Clarendon St, South Melbourne VIC 3205, Austra",(03) 9696 4025,http://www.hunkydory.com.au/,The Hunky Dory,"Fillet of flake, potato cake, dim sim, chips, lemon & tartare",$10.00,,TRUE,,,,,,
Hunky Dory,-37.8323543,144.9601685,"252 Clarendon St, South Melbourne VIC 3205, Austra",(03) 9696 4025,http://www.hunkydory.com.au/,The Port,"Fillet of flake, 2 prawn cutlets, seafood stick, chips, lemon & tartare",$15.00,,TRUE,,,,,,
